fecha	riesgopais	presidente
2021-08-10	1564	A. Fernández
2021-08-10	1564	A. Fernández
2021-08-10	1564	A. Fernández
2021-08-10	1564	A. Fernández
2021-08-10	1564	A. Fernández
2021-08-11	1565	A. Fernández
2021-08-11	1565	A. Fernández
2021-08-11	1565	A. Fernández
2021-08-11	1565	A. Fernández
2021-08-11	1565	A. Fernández
2021-08-12	1538	A. Fernández
2021-08-12	1538	A. Fernández
2021-08-12	1538	A. Fernández
2021-08-12	1538	A. Fernández
2021-08-12	1538	A. Fernández
2021-08-13	1566	A. Fernández
2021-08-13	1566	A. Fernández
2021-08-13	1566	A. Fernández
2021-08-13	1566	A. Fernández
2021-08-13	1566	A. Fernández
2021-08-16	1589	A. Fernández
2021-08-16	1589	A. Fernández
2021-08-16	1589	A. Fernández
2021-08-16	1589	A. Fernández
2021-08-16	1589	A. Fernández
2021-08-17	1589	A. Fernández
2021-08-17	1589	A. Fernández
2021-08-17	1589	A. Fernández
2021-08-17	1589	A. Fernández
2021-08-17	1589	A. Fernández
2021-08-18	1589	A. Fernández
2021-08-18	1589	A. Fernández
2021-08-18	1589	A. Fernández
2021-08-18	1589	A. Fernández
2021-08-18	1589	A. Fernández
2021-08-19	1604	A. Fernández
2021-08-19	1604	A. Fernández
2021-08-19	1604	A. Fernández
2021-08-19	1604	A. Fernández
2021-08-19	1604	A. Fernández
2021-08-20	1598	A. Fernández
2021-08-20	1598	A. Fernández
2021-08-20	1598	A. Fernández
2021-08-20	1598	A. Fernández
2021-08-20	1598	A. Fernández
2021-08-23	1572	A. Fernández
2021-08-23	1572	A. Fernández
2021-08-23	1572	A. Fernández
2021-08-23	1572	A. Fernández
2021-08-23	1572	A. Fernández
2021-08-24	1547	A. Fernández
2021-08-24	1547	A. Fernández
2021-08-24	1547	A. Fernández
2021-08-24	1547	A. Fernández
2021-08-24	1547	A. Fernández
2021-08-25	1538	A. Fernández
2021-08-25	1538	A. Fernández
2021-08-25	1538	A. Fernández
2021-08-25	1538	A. Fernández
2021-08-25	1538	A. Fernández
2021-08-26	1542	A. Fernández
2021-08-26	1542	A. Fernández
2021-08-26	1542	A. Fernández
2021-08-26	1542	A. Fernández
2021-08-26	1542	A. Fernández
2021-08-27	1538	A. Fernández
2021-08-27	1538	A. Fernández
2021-08-27	1538	A. Fernández
2021-08-27	1538	A. Fernández
2021-08-27	1538	A. Fernández
2021-08-30	1509	A. Fernández
2021-08-30	1509	A. Fernández
2021-08-30	1509	A. Fernández
2021-08-30	1509	A. Fernández
2021-08-30	1509	A. Fernández
2021-08-31	1513	A. Fernández
2021-08-31	1513	A. Fernández
2021-08-31	1513	A. Fernández
2021-08-31	1513	A. Fernández
2021-08-31	1513	A. Fernández
2021-09-01	1493	A. Fernández
2021-09-01	1493	A. Fernández
2021-09-01	1493	A. Fernández
2021-09-01	1493	A. Fernández
2021-09-01	1493	A. Fernández
2021-09-02	1482	A. Fernández
2021-09-02	1482	A. Fernández
2021-09-02	1482	A. Fernández
2021-09-02	1482	A. Fernández
2021-09-02	1482	A. Fernández
2021-09-03	1487	A. Fernández
2021-09-03	1487	A. Fernández
2021-09-03	1487	A. Fernández
2021-09-03	1487	A. Fernández
2021-09-03	1487	A. Fernández
2021-09-06	1487	A. Fernández
2021-09-06	1487	A. Fernández
2021-09-06	1487	A. Fernández
2021-09-06	1487	A. Fernández
2021-09-06	1487	A. Fernández
2021-09-07	1477	A. Fernández
2021-09-07	1477	A. Fernández
2021-09-07	1477	A. Fernández
2021-09-07	1477	A. Fernández
2021-09-07	1477	A. Fernández
2021-09-08	1504	A. Fernández
2021-09-08	1504	A. Fernández
2021-09-08	1504	A. Fernández
2021-09-08	1504	A. Fernández
2021-09-08	1504	A. Fernández
2021-09-09	1528	A. Fernández
2021-09-09	1528	A. Fernández
2021-09-09	1528	A. Fernández
2021-09-09	1528	A. Fernández
2021-09-09	1528	A. Fernández
2021-09-10	1538	A. Fernández
2021-09-10	1538	A. Fernández
2021-09-10	1538	A. Fernández
2021-09-10	1538	A. Fernández
2021-09-10	1538	A. Fernández
2021-09-13	1469	A. Fernández
2021-09-13	1483	A. Fernández
2021-09-13	1483	A. Fernández
2021-09-13	1483	A. Fernández
2021-09-13	1483	A. Fernández
2021-09-13	1483	A. Fernández
2021-09-14	1501	A. Fernández
2021-09-14	1501	A. Fernández
2021-09-14	1501	A. Fernández
2021-09-14	1501	A. Fernández
2021-09-14	1501	A. Fernández
2021-09-15	1490	A. Fernández
2021-09-15	1490	A. Fernández
2021-09-15	1490	A. Fernández
2021-09-15	1490	A. Fernández
2021-09-15	1490	A. Fernández
2021-09-16	1496	A. Fernández
2021-09-16	1496	A. Fernández
2021-09-16	1496	A. Fernández
2021-09-16	1496	A. Fernández
2021-09-16	1496	A. Fernández
2021-09-17	1512	A. Fernández
2021-09-17	1512	A. Fernández
2021-09-17	1512	A. Fernández
2021-09-17	1512	A. Fernández
2021-09-17	1512	A. Fernández
2021-09-20	1576	A. Fernández
2021-09-20	1576	A. Fernández
2021-09-20	1576	A. Fernández
2021-09-20	1576	A. Fernández
2021-09-20	1576	A. Fernández
2021-09-21	1597	A. Fernández
2021-09-21	1597	A. Fernández
2021-09-21	1597	A. Fernández
2021-09-21	1597	A. Fernández
2021-09-21	1597	A. Fernández
2021-09-22	1612	A. Fernández
2021-09-22	1612	A. Fernández
2021-09-22	1612	A. Fernández
2021-09-22	1612	A. Fernández
2021-09-22	1612	A. Fernández
2021-09-23	1598	A. Fernández
2021-09-23	1598	A. Fernández
2021-09-23	1598	A. Fernández
2021-09-23	1598	A. Fernández
2021-09-23	1598	A. Fernández
2021-09-24	1619	A. Fernández
2021-09-24	1619	A. Fernández
2021-09-24	1619	A. Fernández
2021-09-24	1619	A. Fernández
2021-09-24	1619	A. Fernández
2021-09-27	1631	A. Fernández
2021-09-27	1631	A. Fernández
2021-09-27	1631	A. Fernández
2021-09-27	1631	A. Fernández
2021-09-27	1631	A. Fernández
2021-09-28	1597	A. Fernández
2021-09-28	1597	A. Fernández
2021-09-28	1597	A. Fernández
2021-09-28	1597	A. Fernández
2021-09-28	1597	A. Fernández
2021-09-29	1589	A. Fernández
2021-09-29	1589	A. Fernández
2021-09-29	1589	A. Fernández
2021-09-29	1589	A. Fernández
2021-09-29	1589	A. Fernández
2021-09-29	1597	A. Fernández
2021-09-30	1607	A. Fernández
2021-09-30	1607	A. Fernández
2021-09-30	1607	A. Fernández
2021-09-30	1607	A. Fernández
2021-09-30	1607	A. Fernández
2021-10-01	1611	A. Fernández
2021-10-01	1611	A. Fernández
2021-10-01	1611	A. Fernández
2021-10-01	1611	A. Fernández
2021-10-01	1611	A. Fernández
2021-10-04	1613	A. Fernández
2021-10-04	1613	A. Fernández
2021-10-04	1613	A. Fernández
2021-10-04	1613	A. Fernández
2021-10-04	1613	A. Fernández
2021-10-05	1592	A. Fernández
2021-10-05	1592	A. Fernández
2021-10-05	1592	A. Fernández
2021-10-05	1592	A. Fernández
2021-10-05	1592	A. Fernández
2021-10-06	1588	A. Fernández
2021-10-06	1588	A. Fernández
2021-10-06	1588	A. Fernández
2021-10-06	1588	A. Fernández
2021-10-06	1588	A. Fernández
2021-10-07	1582	A. Fernández
2021-10-07	1582	A. Fernández
2021-10-07	1582	A. Fernández
2021-10-07	1582	A. Fernández
2021-10-07	1582	A. Fernández
2021-10-08	1602	A. Fernández
2021-10-08	1602	A. Fernández
2021-10-08	1602	A. Fernández
2021-10-08	1602	A. Fernández
2021-10-08	1602	A. Fernández
2021-10-11	1602	A. Fernández
2021-10-11	1602	A. Fernández
2021-10-11	1602	A. Fernández
2021-10-11	1602	A. Fernández
2021-10-11	1602	A. Fernández
2021-10-12	1617	A. Fernández
2021-10-12	1617	A. Fernández
2021-10-12	1617	A. Fernández
2021-10-12	1617	A. Fernández
2021-10-12	1617	A. Fernández
2021-10-13	1625	A. Fernández
2021-10-13	1625	A. Fernández
2021-10-13	1625	A. Fernández
2021-10-13	1625	A. Fernández
2021-10-13	1625	A. Fernández
2021-10-14	1629	A. Fernández
2021-10-14	1629	A. Fernández
2021-10-14	1629	A. Fernández
2021-10-14	1629	A. Fernández
2021-10-14	1629	A. Fernández
2021-10-15	1629	A. Fernández
2021-10-15	1629	A. Fernández
2021-10-15	1629	A. Fernández
2021-10-15	1629	A. Fernández
2021-10-15	1629	A. Fernández
2021-10-18	1644	A. Fernández
2021-10-18	1644	A. Fernández
2021-10-18	1644	A. Fernández
2021-10-18	1644	A. Fernández
2021-10-18	1644	A. Fernández
2021-10-19	1639	A. Fernández
2021-10-19	1639	A. Fernández
2021-10-19	1639	A. Fernández
2021-10-19	1639	A. Fernández
2021-10-19	1639	A. Fernández
2021-10-20	1638	A. Fernández
2021-10-20	1638	A. Fernández
2021-10-20	1638	A. Fernández
2021-10-20	1638	A. Fernández
2021-10-20	1638	A. Fernández
2021-10-21	1653	A. Fernández
2021-10-21	1653	A. Fernández
2021-10-21	1653	A. Fernández
2021-10-21	1653	A. Fernández
2021-10-21	1653	A. Fernández
2021-10-22	1672	A. Fernández
2021-10-22	1672	A. Fernández
2021-10-22	1672	A. Fernández
2021-10-22	1672	A. Fernández
2021-10-22	1672	A. Fernández
2021-10-25	1667	A. Fernández
2021-10-25	1667	A. Fernández
2021-10-25	1667	A. Fernández
2021-10-25	1667	A. Fernández
2021-10-25	1667	A. Fernández
2021-10-26	1664	A. Fernández
2021-10-26	1664	A. Fernández
2021-10-26	1664	A. Fernández
2021-10-26	1664	A. Fernández
2021-10-26	1664	A. Fernández
2021-10-27	1669	A. Fernández
2021-10-27	1669	A. Fernández
2021-10-27	1669	A. Fernández
2021-10-27	1669	A. Fernández
2021-10-27	1669	A. Fernández
2021-10-28	1694	A. Fernández
2021-10-28	1694	A. Fernández
2021-10-28	1694	A. Fernández
2021-10-28	1694	A. Fernández
2021-10-28	1694	A. Fernández
2021-10-29	1712	A. Fernández
2021-10-29	1712	A. Fernández
2021-10-29	1712	A. Fernández
2021-10-29	1712	A. Fernández
2021-10-29	1712	A. Fernández
2021-11-01	1728	A. Fernández
2021-11-01	1728	A. Fernández
2021-11-01	1728	A. Fernández
2021-11-01	1728	A. Fernández
2021-11-01	1728	A. Fernández
2021-11-02	1741	A. Fernández
2021-11-02	1741	A. Fernández
2021-11-02	1741	A. Fernández
2021-11-02	1741	A. Fernández
2021-11-02	1741	A. Fernández
2021-11-03	1737	A. Fernández
2021-11-03	1737	A. Fernández
2021-11-03	1737	A. Fernández
2021-11-03	1737	A. Fernández
2021-11-03	1737	A. Fernández
2021-11-04	1746	A. Fernández
2021-11-04	1746	A. Fernández
2021-11-04	1746	A. Fernández
2021-11-04	1746	A. Fernández
2021-11-04	1746	A. Fernández
2021-11-05	1726	A. Fernández
2021-11-05	1726	A. Fernández
2021-11-05	1726	A. Fernández
2021-11-05	1726	A. Fernández
2021-11-05	1726	A. Fernández
2021-11-08	1716	A. Fernández
2021-11-08	1716	A. Fernández
2021-11-08	1716	A. Fernández
2021-11-08	1716	A. Fernández
2021-11-08	1716	A. Fernández
2021-11-09	1731	A. Fernández
2021-11-09	1731	A. Fernández
2021-11-09	1731	A. Fernández
2021-11-09	1731	A. Fernández
2021-11-09	1731	A. Fernández
2021-11-10	1744	A. Fernández
2021-11-10	1744	A. Fernández
2021-11-10	1744	A. Fernández
2021-11-10	1744	A. Fernández
2021-11-10	1744	A. Fernández
2021-11-11	1744	A. Fernández
2021-11-11	1744	A. Fernández
2021-11-11	1744	A. Fernández
2021-11-11	1744	A. Fernández
2021-11-11	1753	A. Fernández
2021-11-12	1734	A. Fernández
2021-11-12	1734	A. Fernández
2021-11-12	1734	A. Fernández
2021-11-12	1734	A. Fernández
2021-11-12	1734	A. Fernández
2021-11-12	1753	A. Fernández
2021-11-15	1683	A. Fernández
2021-11-15	1684	A. Fernández
2021-11-15	1684	A. Fernández
2021-11-15	1684	A. Fernández
2021-11-15	1684	A. Fernández
2021-11-15	1684	A. Fernández
2021-11-15	1691	A. Fernández
2021-11-16	1707	A. Fernández
2021-11-16	1707	A. Fernández
2021-11-16	1707	A. Fernández
2021-11-16	1707	A. Fernández
2021-11-16	1707	A. Fernández
2021-11-17	1724	A. Fernández
2021-11-17	1724	A. Fernández
2021-11-17	1724	A. Fernández
2021-11-17	1724	A. Fernández
2021-11-17	1724	A. Fernández
2021-11-18	1741	A. Fernández
2021-11-18	1741	A. Fernández
2021-11-18	1741	A. Fernández
2021-11-18	1741	A. Fernández
2021-11-18	1741	A. Fernández
2021-11-19	1750	A. Fernández
2021-11-19	1750	A. Fernández
2021-11-19	1750	A. Fernández
2021-11-19	1750	A. Fernández
2021-11-19	1750	A. Fernández
2021-11-22	1780	A. Fernández
2021-11-22	1780	A. Fernández
2021-11-22	1780	A. Fernández
2021-11-22	1780	A. Fernández
2021-11-22	1780	A. Fernández
2021-11-23	1798	A. Fernández
2021-11-23	1798	A. Fernández
2021-11-23	1798	A. Fernández
2021-11-23	1798	A. Fernández
2021-11-23	1798	A. Fernández
2021-11-24	1798	A. Fernández
2021-11-24	1821	A. Fernández
2021-11-24	1821	A. Fernández
2021-11-24	1821	A. Fernández
2021-11-24	1821	A. Fernández
2021-11-24	1821	A. Fernández
2021-11-25	1821	A. Fernández
2021-11-25	1821	A. Fernández
2021-11-25	1821	A. Fernández
2021-11-25	1821	A. Fernández
2021-11-25	1821	A. Fernández
2021-11-26	1872	A. Fernández
2021-11-26	1872	A. Fernández
2021-11-26	1872	A. Fernández
2021-11-26	1872	A. Fernández
2021-11-26	1872	A. Fernández
2021-11-29	1878	A. Fernández
2021-11-29	1878	A. Fernández
2021-11-29	1878	A. Fernández
2021-11-29	1878	A. Fernández
2021-11-29	1878	A. Fernández
2021-11-30	1912	A. Fernández
2021-11-30	1914	A. Fernández
2021-11-30	1914	A. Fernández
2021-11-30	1914	A. Fernández
2021-11-30	1914	A. Fernández
2021-12-01	1827	A. Fernández
2021-12-01	1827	A. Fernández
2021-12-01	1827	A. Fernández
2021-12-01	1827	A. Fernández
2021-12-01	1827	A. Fernández
2021-12-01	1900	A. Fernández
2021-12-02	1816	A. Fernández
2021-12-02	1816	A. Fernández
2021-12-02	1816	A. Fernández
2021-12-02	1816	A. Fernández
2021-12-02	1816	A. Fernández
2021-12-02	1827	A. Fernández
2021-12-03	1779	A. Fernández
2021-12-03	1779	A. Fernández
2021-12-03	1779	A. Fernández
2021-12-03	1779	A. Fernández
2021-12-03	1779	A. Fernández
2021-12-06	1747	A. Fernández
2021-12-06	1747	A. Fernández
2021-12-06	1747	A. Fernández
2021-12-06	1747	A. Fernández
2021-12-06	1747	A. Fernández
2021-12-07	1698	A. Fernández
2021-12-07	1698	A. Fernández
2021-12-07	1698	A. Fernández
2021-12-07	1698	A. Fernández
2021-12-07	1698	A. Fernández
2021-12-07	1712	A. Fernández
2021-12-08	1693	A. Fernández
2021-12-08	1693	A. Fernández
2021-12-08	1693	A. Fernández
2021-12-08	1693	A. Fernández
2021-12-08	1693	A. Fernández
2021-12-08	1699	A. Fernández
2021-12-09	1684	A. Fernández
2021-12-09	1684	A. Fernández
2021-12-09	1684	A. Fernández
2021-12-09	1684	A. Fernández
2021-12-09	1684	A. Fernández
2021-12-10	1698	A. Fernández
2021-12-10	1712	A. Fernández
2021-12-10	1712	A. Fernández
2021-12-10	1712	A. Fernández
2021-12-10	1712	A. Fernández
2021-12-10	1712	A. Fernández
2021-12-13	1717	A. Fernández
2021-12-13	1717	A. Fernández
2021-12-13	1717	A. Fernández
2021-12-13	1717	A. Fernández
2021-12-13	1717	A. Fernández
2021-12-13	1755	A. Fernández
2021-12-14	1697	A. Fernández
2021-12-14	1697	A. Fernández
2021-12-14	1697	A. Fernández
2021-12-14	1697	A. Fernández
2021-12-14	1697	A. Fernández
2021-12-15	1686	A. Fernández
2021-12-15	1686	A. Fernández
2021-12-15	1686	A. Fernández
2021-12-15	1686	A. Fernández
2021-12-15	1689	A. Fernández
2021-12-15	1692	A. Fernández
2021-12-16	1704	A. Fernández
2021-12-16	1704	A. Fernández
2021-12-16	1704	A. Fernández
2021-12-16	1704	A. Fernández
2021-12-16	1704	A. Fernández
2021-12-17	1683	A. Fernández
2021-12-17	1717	A. Fernández
2021-12-17	1717	A. Fernández
2021-12-17	1717	A. Fernández
2021-12-17	1717	A. Fernández
2021-12-17	1721	A. Fernández
2021-12-20	1748	A. Fernández
2021-12-20	1748	A. Fernández
2021-12-20	1748	A. Fernández
2021-12-20	1748	A. Fernández
2021-12-20	1749	A. Fernández
2021-12-21	1743	A. Fernández
2021-12-21	1743	A. Fernández
2021-12-21	1743	A. Fernández
2021-12-21	1743	A. Fernández
2021-12-21	1743	A. Fernández
2021-12-22	1754	A. Fernández
2021-12-22	1754	A. Fernández
2021-12-22	1754	A. Fernández
2021-12-22	1754	A. Fernández
2021-12-22	1754	A. Fernández
2021-12-23	1754	A. Fernández
2021-12-23	1762	A. Fernández
2021-12-23	1762	A. Fernández
2021-12-23	1762	A. Fernández
2021-12-23	1762	A. Fernández
2021-12-23	1762	A. Fernández
2021-12-24	1753	A. Fernández
2021-12-24	1762	A. Fernández
2021-12-24	1762	A. Fernández
2021-12-24	1762	A. Fernández
2021-12-24	1762	A. Fernández
2021-12-27	1743	A. Fernández
2021-12-27	1743	A. Fernández
2021-12-27	1743	A. Fernández
2021-12-27	1743	A. Fernández
2021-12-27	1743	A. Fernández
2021-12-27	1761	A. Fernández
2021-12-28	1718	A. Fernández
2021-12-28	1718	A. Fernández
2021-12-28	1718	A. Fernández
2021-12-28	1718	A. Fernández
2021-12-28	1718	A. Fernández
2021-12-29	1695	A. Fernández
2021-12-29	1702	A. Fernández
2021-12-29	1702	A. Fernández
2021-12-29	1702	A. Fernández
2021-12-29	1702	A. Fernández
2021-12-30	1698	A. Fernández
2021-12-30	1703	A. Fernández
2021-12-30	1703	A. Fernández
2021-12-30	1703	A. Fernández
2021-12-30	1703	A. Fernández
2021-12-30	1703	A. Fernández
2021-12-31	1688	A. Fernández
2021-12-31	1688	A. Fernández
2021-12-31	1688	A. Fernández
2021-12-31	1688	A. Fernández
2021-12-31	1688	A. Fernández
2021-12-31	1697	A. Fernández
2022-01-03	1694	A. Fernández
2022-01-03	1701	A. Fernández
2022-01-03	1701	A. Fernández
2022-01-03	1701	A. Fernández
2022-01-03	1701	A. Fernández
2022-01-03	1701	A. Fernández
2022-01-04	1731	A. Fernández
2022-01-04	1731	A. Fernández
2022-01-04	1731	A. Fernández
2022-01-04	1731	A. Fernández
2022-01-04	1731	A. Fernández
2022-01-05	1753	A. Fernández
2022-01-05	1753	A. Fernández
2022-01-05	1753	A. Fernández
2022-01-05	1753	A. Fernández
2022-01-05	1753	A. Fernández
2022-01-06	1788	A. Fernández
2022-01-06	1788	A. Fernández
2022-01-06	1788	A. Fernández
2022-01-06	1788	A. Fernández
2022-01-06	1788	A. Fernández
2022-01-06	1789	A. Fernández
2022-01-07	1801	A. Fernández
2022-01-07	1802	A. Fernández
2022-01-07	1802	A. Fernández
2022-01-07	1802	A. Fernández
2022-01-07	1802	A. Fernández
2022-01-10	1819	A. Fernández
2022-01-10	1821	A. Fernández
2022-01-10	1821	A. Fernández
2022-01-10	1821	A. Fernández
2022-01-10	1821	A. Fernández
2022-01-11	1820	A. Fernández
2022-01-11	1820	A. Fernández
2022-01-11	1820	A. Fernández
2022-01-11	1820	A. Fernández
2022-01-11	1820	A. Fernández
2022-01-11	1822	A. Fernández
2022-01-12	1835	A. Fernández
2022-01-12	1835	A. Fernández
2022-01-12	1835	A. Fernández
2022-01-12	1835	A. Fernández
2022-01-12	1835	A. Fernández
2022-01-13	1864	A. Fernández
2022-01-13	1864	A. Fernández
2022-01-13	1864	A. Fernández
2022-01-13	1864	A. Fernández
2022-01-13	1864	A. Fernández
2022-01-14	1873	A. Fernández
2022-01-14	1882	A. Fernández
2022-01-14	1882	A. Fernández
2022-01-14	1882	A. Fernández
2022-01-14	1882	A. Fernández
2022-01-14	1882	A. Fernández
2022-01-17	1882	A. Fernández
2022-01-17	1882	A. Fernández
2022-01-17	1882	A. Fernández
2022-01-17	1882	A. Fernández
2022-01-17	1885	A. Fernández
2022-01-17	1885	A. Fernández
2022-01-18	1890	A. Fernández
2022-01-18	1890	A. Fernández
2022-01-18	1890	A. Fernández
2022-01-18	1890	A. Fernández
2022-01-18	1890	A. Fernández
2022-01-19	1880	A. Fernández
2022-01-19	1880	A. Fernández
2022-01-19	1880	A. Fernández
2022-01-19	1880	A. Fernández
2022-01-19	1880	A. Fernández
2022-01-20	1907	A. Fernández
2022-01-20	1907	A. Fernández
2022-01-20	1907	A. Fernández
2022-01-20	1907	A. Fernández
2022-01-20	1907	A. Fernández
2022-01-21	1916	A. Fernández
2022-01-21	1916	A. Fernández
2022-01-21	1916	A. Fernández
2022-01-21	1916	A. Fernández
2022-01-21	1916	A. Fernández
2022-01-24	1960	A. Fernández
2022-01-24	1961	A. Fernández
2022-01-24	1961	A. Fernández
2022-01-24	1961	A. Fernández
2022-01-24	1961	A. Fernández
2022-01-24	1961	A. Fernández
2022-01-25	1928	A. Fernández
2022-01-25	1928	A. Fernández
2022-01-25	1928	A. Fernández
2022-01-25	1928	A. Fernández
2022-01-25	1928	A. Fernández
2022-01-25	1956	A. Fernández
2022-01-26	1887	A. Fernández
2022-01-26	1896	A. Fernández
2022-01-26	1896	A. Fernández
2022-01-26	1896	A. Fernández
2022-01-26	1896	A. Fernández
2022-01-26	1915	A. Fernández
2022-01-27	1904	A. Fernández
2022-01-27	1904	A. Fernández
2022-01-27	1904	A. Fernández
2022-01-27	1904	A. Fernández
2022-01-27	1904	A. Fernández
2022-01-27	1918	A. Fernández
2022-01-28	1756	A. Fernández
2022-01-28	1756	A. Fernández
2022-01-28	1756	A. Fernández
2022-01-28	1756	A. Fernández
2022-01-28	1756	A. Fernández
2022-01-28	1845	A. Fernández
2022-01-31	1723	A. Fernández
2022-01-31	1723	A. Fernández
2022-01-31	1723	A. Fernández
2022-01-31	1723	A. Fernández
2022-01-31	1723	A. Fernández
2022-01-31	1726	A. Fernández
2022-02-01	1740	A. Fernández
2022-02-01	1740	A. Fernández
2022-02-01	1740	A. Fernández
2022-02-01	1740	A. Fernández
2022-02-01	1740	A. Fernández
2022-02-02	1715	A. Fernández
2022-02-02	1726	A. Fernández
2022-02-02	1726	A. Fernández
2022-02-02	1726	A. Fernández
2022-02-02	1726	A. Fernández
2022-02-02	1726	A. Fernández
2022-02-03	1740	A. Fernández
2022-02-03	1758	A. Fernández
2022-02-03	1758	A. Fernández
2022-02-03	1758	A. Fernández
2022-02-03	1758	A. Fernández
2022-02-03	1758	A. Fernández
2022-02-04	1780	A. Fernández
2022-02-04	1780	A. Fernández
2022-02-04	1780	A. Fernández
2022-02-04	1780	A. Fernández
2022-02-04	1780	A. Fernández
2022-02-07	1783	A. Fernández
2022-02-07	1784	A. Fernández
